monthly_income,credit_score,rent_or_mortgage,essential_spending,discretionary_spending,risk_level,risk_band
4266.37,656.0,1194.59,2290.01,485.97,0,Low Risk
5725.3,702.0,762.23,2267.57,0.0,0,Low Risk
4065.92,683.0,300.0,2665.7,512.45,0,Low Risk
4168.25,654.0,1417.37,2300.51,416.75,1,Medium Risk
3353.2,730.0,1470.17,1759.46,305.76,1,Medium Risk
4950.54,767.0,1159.22,2649.05,558.82,0,Low Risk
4947.25,771.0,1167.4,3025.66,569.48,0,Low Risk
4827.87,636.0,1576.44,1803.97,317.74,0,Low Risk
3486.31,694.0,1021.38,1644.0,777.42,1,Medium Risk
4364.97,705.0,1332.81,1688.98,0.0,0,Low Risk
4006.41,617.0,1089.74,3211.01,373.62,1,Medium Risk
3180.89,645.0,1377.93,1550.71,692.93,1,Medium Risk
4171.22,599.0,646.15,1633.11,595.74,0,Low Risk
5134.13,680.0,946.33,2860.96,607.18,0,Low Risk
4570.17,620.0,1510.66,1037.99,532.75,0,Low Risk
3898.71,624.0,2006.58,2012.61,492.68,1,Medium Risk
3878.41,768.0,842.51,1603.36,400.4,0,Low Risk
4224.28,666.0,1386.74,2123.31,408.52,0,Low Risk
4464.05,602.0,426.65,2489.17,313.98,0,Low Risk
4499.07,691.0,1581.66,2332.14,392.34,0,Low Risk
4082.03,665.0,1135.22,1432.87,508.05,0,Low Risk
3506.1,643.0,1451.27,3021.2,876.53,1,Medium Risk
5791.8,634.0,1471.42,1446.29,500.96,0,Low Risk
4594.62,689.0,751.3,2960.52,689.36,0,Low Risk
4460.61,678.0,685.73,1509.18,640.12,0,Low Risk
2687.96,625.0,1134.09,1003.98,559.46,1,Medium Risk
3904.36,719.0,1191.83,3057.79,330.17,1,Medium Risk
4357.92,692.0,1483.76,1840.62,518.99,0,Low Risk
3498.12,745.0,1303.82,2528.08,641.96,1,Medium Risk
4557.22,670.0,300.0,2254.72,734.9,0,Low Risk
5531.43,687.0,1712.22,3190.88,387.42,1,Medium Risk
4337.74,629.0,1750.57,1886.22,662.51,1,Medium Risk
5821.89,667.0,1848.54,2117.72,486.38,0,Low Risk
4405.97,677.0,1028.87,2173.57,682.62,0,Low Risk
3650.9,727.0,2056.85,2353.47,635.1,1,Medium Risk
3373.4,756.0,876.46,1905.18,1030.86,1,Medium Risk
3661.73,664.0,636.09,2474.15,278.5,1,Medium Risk
3284.41,609.0,1292.2,1970.58,606.5,1,Medium Risk
2400.4,599.0,787.57,2245.34,76.45,1,Medium Risk
5153.27,663.0,640.91,1342.62,298.44,0,Low Risk
3598.81,634.0,673.24,2832.13,661.59,1,Medium Risk
6108.45,707.0,1369.92,2904.61,662.9,0,Low Risk
5941.69,736.0,1749.7,2208.88,765.73,0,Low Risk
6568.53,724.0,1249.93,3002.07,727.24,0,Low Risk
5075.63,700.0,1255.78,1694.69,744.47,0,Low Risk
3542.86,689.0,482.93,3259.13,321.89,1,Medium Risk
3839.81,738.0,1415.55,1000.0,434.05,0,Low Risk
3642.81,650.0,1045.58,2424.02,843.03,1,Medium Risk
3051.32,652.0,1042.6,2366.74,601.41,2,High Risk
4959.68,696.0,1513.29,1872.0,449.1,0,Low Risk
5209.06,672.0,1511.43,2119.27,459.2,0,Low Risk
3503.81,782.0,1514.94,2282.18,386.19,1,Medium Risk
3236.55,738.0,1257.6,1825.72,906.36,1,Medium Risk
4685.03,729.0,1086.03,2361.16,743.8,0,Low Risk
5323.58,679.0,678.98,2987.39,639.84,0,Low Risk
3967.93,703.0,1624.31,2354.67,933.12,1,Medium Risk
4587.59,615.0,794.47,2305.5,11.55,0,Low Risk
3416.77,646.0,776.69,1696.89,514.99,1,Medium Risk
1244.83,682.0,1114.76,2020.35,648.84,2,High Risk
4251.65,652.0,1278.13,2528.86,300.99,0,Low Risk
3951.81,708.0,867.53,2767.74,293.5,1,Medium Risk
2735.13,740.0,1278.11,1035.48,528.33,1,Medium Risk
5106.27,679.0,951.69,2085.65,284.45,0,Low Risk
2131.01,647.0,1547.39,2449.94,718.85,2,High Risk
4643.6,649.0,1359.35,1705.18,505.47,0,Low Risk
1967.29,614.0,853.17,2463.5,376.7,1,Medium Risk
3363.76,649.0,882.74,3281.33,414.45,1,Medium Risk
5544.6,694.0,1228.11,1000.0,170.47,0,Low Risk
3367.43,684.0,1051.34,2215.08,574.79,1,Medium Risk
4724.07,707.0,1284.38,2639.03,479.04,0,Low Risk
1748.43,607.0,1358.62,2562.16,609.9,2,High Risk
4403.25,571.0,1415.28,2064.08,97.24,0,Low Risk
2997.58,700.0,939.69,2536.34,591.4,1,Medium Risk
3893.02,718.0,630.11,2046.04,489.95,0,Low Risk
4641.31,668.0,1663.28,2691.27,686.51,1,Medium Risk
5336.88,616.0,1199.81,2840.97,604.45,0,Low Risk
4736.52,608.0,1406.13,2958.11,481.38,1,Medium Risk
5223.8,705.0,1831.74,1000.0,533.73,0,Low Risk
5355.45,673.0,1551.97,1913.16,262.87,0,Low Risk
3052.14,709.0,1220.86,2131.42,598.99,1,Medium Risk
4741.53,702.0,733.9,1894.11,472.39,0,Low Risk
5149.06,642.0,770.55,2590.47,599.06,0,Low Risk
4056.19,711.0,1033.96,2701.24,645.66,1,Medium Risk
4811.4,605.0,1122.9,2071.88,253.62,0,Low Risk
4734.04,582.0,980.23,1000.0,513.04,0,Low Risk
3402.86,700.0,1440.2,1548.21,512.2,1,Medium Risk
3638.69,683.0,1168.37,2878.0,331.36,1,Medium Risk
5214.48,689.0,890.51,2010.9,361.45,0,Low Risk
4522.94,716.0,1226.24,1953.95,612.7,0,Low Risk
4340.96,681.0,1892.79,3165.29,644.42,1,Medium Risk
5291.55,706.0,1581.18,2911.65,756.81,1,Medium Risk
4736.65,712.0,1650.98,2950.98,529.9,1,Medium Risk
6148.28,761.0,971.39,2733.34,459.14,0,Low Risk
4462.55,680.0,1265.32,3260.77,301.58,1,Medium Risk
2970.75,619.0,1263.22,1324.33,338.43,1,Medium Risk
4736.89,732.0,1483.22,3366.02,421.71,1,Medium Risk
4197.9,657.0,1060.23,2730.31,552.89,1,Medium Risk
4053.15,686.0,1050.02,2412.82,612.62,1,Medium Risk
4716.88,614.0,1415.09,2407.03,603.27,1,Medium Risk
1913.61,763.0,1835.18,2721.97,409.38,2,High Risk
4662.97,732.0,982.79,2004.38,338.79,0,Low Risk
2366.06,655.0,669.75,2688.2,980.53,2,High Risk
3493.46,673.0,799.9,2374.61,145.02,1,Medium Risk
3385.86,681.0,1401.25,2559.81,383.86,1,Medium Risk
3126.67,696.0,690.46,2897.38,627.1,1,Medium Risk
3713.23,699.0,517.21,2712.54,460.15,1,Medium Risk
5363.63,689.0,1399.46,2468.79,557.0,0,Low Risk
5339.91,635.0,1461.61,3797.5,424.66,1,Medium Risk
3751.46,686.0,731.48,2152.58,571.15,1,Medium Risk
3777.55,672.0,1441.06,3620.2,375.95,1,Medium Risk
3377.81,691.0,1354.04,3227.58,164.67,1,Medium Risk
4198.06,662.0,984.92,2816.41,778.69,1,Medium Risk
4263.07,699.0,1130.86,1821.92,223.14,0,Low Risk
4561.17,672.0,660.57,3344.51,586.84,1,Medium Risk
3475.29,786.0,789.9,2274.12,821.66,1,Medium Risk
5243.49,687.0,1602.31,1467.65,483.98,0,Low Risk
4659.76,614.0,1093.07,2249.99,350.43,0,Low Risk
4149.28,707.0,1245.96,1960.73,499.07,1,Medium Risk
4894.23,668.0,1204.4,1384.22,652.42,0,Low Risk
4467.85,602.0,1571.64,1907.68,490.12,0,Low Risk
5628.2,652.0,1279.94,2614.26,195.16,0,Low Risk
4809.73,729.0,1235.91,3421.58,630.28,1,Medium Risk
2330.7,679.0,1330.0,3027.58,418.68,2,High Risk
3615.39,689.0,2340.69,1704.72,146.75,1,Medium Risk
3270.71,636.0,1961.73,2114.13,570.46,1,Medium Risk
3194.13,631.0,982.03,3092.43,445.98,1,Medium Risk
3381.03,622.0,763.13,1817.64,510.56,1,Medium Risk
2672.62,649.0,813.88,1276.35,579.22,1,Medium Risk
3378.97,618.0,713.05,2196.67,375.98,0,Low Risk
1824.81,659.0,1193.08,2337.57,93.3,2,High Risk
4507.73,701.0,623.09,2078.15,302.85,0,Low Risk
4829.08,704.0,1747.6,2987.57,500.92,1,Medium Risk
4034.1,774.0,763.91,1948.51,396.71,0,Low Risk
4463.04,693.0,732.21,1539.67,219.93,0,Low Risk
3834.31,689.0,1252.35,1928.98,470.94,1,Medium Risk
4351.44,627.0,311.86,3328.91,666.32,1,Medium Risk
4356.51,704.0,1270.69,1245.93,593.81,0,Low Risk
2608.4,680.0,760.39,2403.73,251.74,1,Medium Risk
5249.07,718.0,727.35,2478.86,515.11,0,Low Risk
2867.05,746.0,659.55,2178.48,411.2,1,Medium Risk
3070.6,713.0,1399.4,1645.61,675.76,1,Medium Risk
3684.26,673.0,933.22,2632.08,498.44,1,Medium Risk
4411.69,629.0,1306.63,2361.76,346.55,1,Medium Risk
4295.61,716.0,1051.85,2212.73,358.32,0,Low Risk
4059.88,638.0,1022.24,1428.63,606.31,0,Low Risk
3911.2,624.0,2108.19,1748.16,562.36,1,Medium Risk
4735.2,746.0,1542.74,3122.57,302.43,1,Medium Risk
5027.58,680.0,1374.14,1632.29,647.67,0,Low Risk
4164.6,771.0,367.31,3212.89,377.36,0,Low Risk
5103.05,718.0,1190.71,2902.72,683.37,0,Low Risk
4699.14,652.0,1345.41,2402.66,6.65,0,Low Risk
4737.21,758.0,1051.04,2665.13,587.47,0,Low Risk
2916.65,633.0,1054.44,2895.38,242.31,1,Medium Risk
6342.43,610.0,1355.08,2704.38,616.54,0,Low Risk
4214.54,747.0,1376.76,1809.31,586.9,0,Low Risk
5908.32,645.0,1322.88,1954.44,259.21,0,Low Risk
3257.15,727.0,747.08,1222.91,246.4,0,Low Risk
2370.23,668.0,968.74,1742.87,683.55,1,Medium Risk
4077.03,598.0,1219.77,2537.79,610.22,1,Medium Risk
3097.89,754.0,1360.87,1000.0,831.96,1,Medium Risk
3643.19,662.0,1314.64,2810.98,369.29,1,Medium Risk
3795.48,698.0,1583.57,2396.24,302.12,1,Medium Risk
3468.99,695.0,708.91,3001.66,590.77,1,Medium Risk
3215.39,685.0,1087.8,2178.84,530.47,1,Medium Risk
2803.73,693.0,435.27,3164.79,608.8,1,Medium Risk
4782.44,686.0,465.54,2489.88,770.32,0,Low Risk
4157.98,767.0,1403.3,2066.85,562.43,1,Medium Risk
2420.64,713.0,1084.42,3108.26,724.04,2,High Risk
4490.71,723.0,1151.45,2943.2,712.28,1,Medium Risk
5059.65,572.0,1357.95,2146.4,514.5,0,Low Risk
2921.37,760.0,1367.9,2750.29,488.34,2,High Risk
3484.28,650.0,1203.17,2106.27,377.32,1,Medium Risk
6002.52,736.0,1061.63,1860.28,411.36,0,Low Risk
3718.28,632.0,944.76,2778.06,673.05,1,Medium Risk
4932.71,652.0,826.62,2779.89,384.75,0,Low Risk
4194.8,670.0,1111.7,2897.79,641.93,1,Medium Risk
3491.32,657.0,300.0,2129.27,556.85,0,Low Risk
3521.84,670.0,1297.15,2287.14,494.68,1,Medium Risk
4761.61,708.0,745.5,3444.71,298.76,0,Low Risk
2953.33,650.0,1430.46,2477.93,206.05,1,Medium Risk
4538.15,633.0,1442.51,2476.36,549.9,0,Low Risk
3996.1,661.0,1086.03,2576.18,505.84,1,Medium Risk
4411.62,750.0,1093.08,2363.35,366.84,0,Low Risk
2377.35,720.0,571.49,2967.04,982.18,2,High Risk
4841.4,623.0,1410.63,2426.49,749.29,1,Medium Risk
4033.04,712.0,1613.08,1302.5,593.81,0,Low Risk
2966.28,688.0,300.0,1501.02,448.78,1,Medium Risk
1399.55,707.0,617.94,2899.09,225.26,2,High Risk
4606.57,682.0,1715.64,2513.05,107.81,1,Medium Risk
3623.08,681.0,1437.99,2145.12,315.48,1,Medium Risk
4758.33,606.0,760.04,2984.23,279.81,0,Low Risk
3322.2,685.0,1261.58,3385.68,335.25,1,Medium Risk
4624.72,671.0,1500.3,2431.17,734.99,0,Low Risk
4034.14,765.0,1841.13,2712.45,484.32,1,Medium Risk
3939.2,577.0,1352.37,2163.71,416.59,1,Medium Risk
3343.7,587.0,1424.58,1440.32,695.22,1,Medium Risk
5179.98,699.0,1014.02,1876.39,546.82,0,Low Risk
4806.25,649.0,1267.28,1839.33,661.63,0,Low Risk
3654.72,704.0,1507.88,1956.68,919.34,1,Medium Risk
2487.34,720.0,1568.04,3540.13,759.8,2,High Risk
3969.53,637.0,1333.51,3444.24,618.81,1,Medium Risk
5067.08,737.0,808.6,2501.6,451.16,0,Low Risk
4398.39,727.0,1154.53,1350.72,459.42,0,Low Risk
4384.75,754.0,888.85,2376.96,765.61,0,Low Risk
4214.59,716.0,1507.2,1520.38,512.89,0,Low Risk
3356.03,710.0,1305.98,3499.0,492.75,1,Medium Risk
4383.74,634.0,1165.56,1000.0,611.47,0,Low Risk
4778.43,696.0,725.97,2206.78,561.15,0,Low Risk
3083.29,703.0,876.66,1930.69,380.16,0,Low Risk
5198.85,676.0,676.88,1614.93,339.77,0,Low Risk
3734.67,747.0,1689.43,1803.56,325.4,1,Medium Risk
3970.14,759.0,1004.55,1278.11,654.66,0,Low Risk
4539.13,722.0,1373.14,2101.08,271.68,0,Low Risk
3224.41,629.0,1573.99,2192.07,434.01,1,Medium Risk
4001.96,758.0,1337.23,2706.4,236.77,1,Medium Risk
4628.71,619.0,1301.13,2322.96,266.14,0,Low Risk
4854.04,643.0,1389.02,1973.57,387.9,0,Low Risk
5061.65,661.0,687.92,2260.37,356.85,0,Low Risk
3743.0,605.0,722.44,1994.8,645.28,0,Low Risk
2206.66,688.0,1229.2,2447.72,667.28,1,Medium Risk
3936.26,689.0,530.13,2325.45,622.49,0,Low Risk
2734.52,689.0,1305.13,2283.62,98.41,2,High Risk
2783.07,708.0,996.25,2106.4,694.82,2,High Risk
6058.97,737.0,1165.11,2140.7,300.7,0,Low Risk
4484.84,700.0,1053.74,1762.46,948.92,0,Low Risk
3546.98,661.0,1758.08,3206.74,513.28,1,Medium Risk
3207.33,655.0,859.69,1307.69,184.1,0,Low Risk
5100.75,810.0,1090.94,2289.87,590.17,0,Low Risk
3875.08,743.0,1810.13,2628.33,401.19,1,Medium Risk
3489.19,728.0,1072.74,2679.0,706.54,1,Medium Risk
5090.21,653.0,1550.02,2145.13,484.99,0,Low Risk
3127.19,678.0,1397.11,2050.11,365.33,1,Medium Risk
2399.9,585.0,1653.27,2133.95,745.29,2,High Risk
3573.59,695.0,1017.07,1348.61,604.5,0,Low Risk
4830.58,688.0,1074.78,2102.46,665.36,0,Low Risk
1932.33,716.0,1190.09,2039.09,598.05,2,High Risk
2406.12,661.0,1018.76,2234.27,620.58,2,High Risk
2532.15,696.0,995.72,1519.82,319.52,2,High Risk
5423.3,616.0,1245.95,2284.49,466.81,0,Low Risk
3009.56,633.0,1400.37,1944.23,585.08,1,Medium Risk
4021.8,680.0,1139.3,2471.39,664.45,1,Medium Risk
4117.26,639.0,931.95,1949.89,746.39,0,Low Risk
2220.05,620.0,1559.45,1624.4,149.71,1,Medium Risk
3844.67,673.0,916.63,2642.72,622.93,1,Medium Risk
2769.28,763.0,1811.58,2541.33,835.9,2,High Risk
4773.45,689.0,1884.13,2156.35,564.98,0,Low Risk
5728.95,669.0,975.52,1952.16,408.29,0,Low Risk
4668.2,769.0,1279.32,3188.51,686.09,1,Medium Risk
2952.33,660.0,924.39,1415.17,932.38,1,Medium Risk
3609.85,818.0,1502.81,2467.21,604.87,1,Medium Risk
4936.35,686.0,1018.82,2205.07,629.2,0,Low Risk
2516.74,753.0,1115.65,2346.23,478.8,2,High Risk
3456.96,662.0,989.38,2333.71,498.34,1,Medium Risk
3626.94,799.0,1131.13,2100.75,302.03,1,Medium Risk
3257.18,747.0,300.0,1829.9,261.82,0,Low Risk
3416.92,629.0,1968.57,1872.43,419.83,1,Medium Risk
5189.22,688.0,1034.42,1579.9,535.57,0,Low Risk
3019.22,676.0,617.71,1000.0,289.51,0,Low Risk
3686.26,744.0,1068.07,2570.64,114.65,1,Medium Risk
3467.2,638.0,2348.4,1877.8,532.67,1,Medium Risk
3782.02,594.0,724.76,2079.81,546.67,0,Low Risk
3410.52,753.0,944.59,1116.46,548.67,0,Low Risk
3414.17,749.0,1484.99,2223.35,153.8,1,Medium Risk
4339.83,617.0,1260.07,2384.13,397.03,0,Low Risk
5362.52,668.0,1828.14,2676.7,203.03,0,Low Risk
3030.58,648.0,916.83,1634.03,433.04,1,Medium Risk
3959.45,640.0,633.3,3169.27,584.46,1,Medium Risk
4077.02,696.0,1045.68,3050.77,463.44,1,Medium Risk
4692.43,744.0,1811.31,2521.52,389.68,1,Medium Risk
5458.64,720.0,910.63,1644.99,318.23,0,Low Risk
2611.3,714.0,1048.27,2522.21,636.52,1,Medium Risk
2529.91,740.0,1522.67,1520.28,614.82,1,Medium Risk
4376.63,660.0,1043.83,2735.93,424.02,1,Medium Risk
2644.66,652.0,1568.88,1658.34,429.12,1,Medium Risk
4602.82,635.0,1131.17,1000.0,857.37,0,Low Risk
6243.76,655.0,1253.07,2494.95,496.04,0,Low Risk
4291.0,736.0,1323.82,2230.04,592.51,1,Medium Risk
4418.16,696.0,1663.98,3358.05,722.9,1,Medium Risk
5651.4,704.0,984.35,1000.0,660.94,0,Low Risk
6483.49,587.0,427.74,1555.36,515.09,0,Low Risk
4151.46,732.0,948.78,2338.68,1001.6,1,Medium Risk
4009.15,754.0,1277.47,2253.94,689.78,1,Medium Risk
3468.96,614.0,896.98,2088.99,622.27,1,Medium Risk
4500.52,628.0,1636.5,2975.82,263.34,1,Medium Risk
4415.73,602.0,916.7,1000.0,927.38,0,Low Risk
3091.74,651.0,1405.57,2250.6,540.81,1,Medium Risk
4791.07,641.0,1733.3,3235.56,479.48,1,Medium Risk
4575.27,698.0,1211.81,2235.36,331.97,0,Low Risk
3679.31,764.0,1785.77,2672.64,480.3,1,Medium Risk
4848.8,700.0,1602.78,1000.0,331.58,0,Low Risk
4254.03,559.0,843.64,2794.27,692.08,1,Medium Risk
4071.27,653.0,1777.84,2523.62,477.6,1,Medium Risk
5357.48,670.0,1890.56,1782.45,280.07,0,Low Risk
4521.67,721.0,1121.71,1578.26,548.89,0,Low Risk
2783.2,721.0,716.94,3054.2,395.3,1,Medium Risk
1434.02,609.0,1869.73,1857.39,716.03,2,High Risk
4568.68,688.0,1690.15,3062.57,494.93,1,Medium Risk
4345.89,700.0,2002.68,1171.16,598.01,0,Low Risk
4223.06,701.0,2409.17,2196.88,676.71,1,Medium Risk
4296.24,624.0,421.82,1587.63,586.42,0,Low Risk
3490.11,756.0,1105.95,2263.58,595.51,1,Medium Risk
1798.64,755.0,1839.67,1903.94,808.24,2,High Risk
3248.23,773.0,1240.88,1887.39,198.69,1,Medium Risk
3897.86,811.0,2033.67,1776.82,251.43,1,Medium Risk
3755.29,628.0,951.03,1034.02,1028.47,0,Low Risk
3735.57,670.0,1286.53,1657.14,437.4,1,Medium Risk
4472.3,567.0,979.45,3726.45,498.59,1,Medium Risk
2888.28,632.0,1064.8,1933.95,356.08,1,Medium Risk
4780.73,708.0,1163.46,2900.41,303.86,0,Low Risk
5559.19,683.0,1133.31,1693.81,757.95,0,Low Risk
4766.46,597.0,347.97,2551.6,409.07,0,Low Risk
3072.79,630.0,928.37,2568.99,163.86,1,Medium Risk
3815.91,740.0,397.07,1773.15,748.46,0,Low Risk
6976.51,712.0,1218.28,1611.65,419.32,0,Low Risk
4674.79,691.0,565.38,1914.88,850.33,0,Low Risk
4559.96,662.0,977.29,2766.02,375.28,0,Low Risk
3471.52,706.0,1577.7,3168.79,380.02,1,Medium Risk
2653.08,687.0,1124.0,1413.37,676.93,1,Medium Risk
3857.46,645.0,1304.86,3080.48,354.15,1,Medium Risk
3443.27,719.0,1189.81,3056.18,578.68,1,Medium Risk
3434.44,706.0,300.0,1804.5,277.06,0,Low Risk
4176.62,792.0,1213.03,2369.3,412.53,1,Medium Risk
4082.93,676.0,1240.75,2571.39,415.21,1,Medium Risk
4149.05,656.0,657.92,1860.2,686.7,0,Low Risk
3474.62,812.0,2126.91,2511.43,671.23,2,High Risk
5707.28,664.0,1574.51,2034.51,314.47,0,Low Risk
4901.55,678.0,685.52,2243.09,382.55,0,Low Risk
4544.82,709.0,1527.09,2642.95,521.71,1,Medium Risk
3612.34,770.0,593.5,1471.98,508.0,0,Low Risk
4442.69,642.0,1549.64,2839.27,231.65,1,Medium Risk
2943.37,679.0,621.11,2645.2,480.6,1,Medium Risk
4547.95,695.0,1025.88,2394.54,847.38,0,Low Risk
2774.17,638.0,661.78,2406.78,554.37,1,Medium Risk
3730.02,726.0,816.87,2242.68,469.43,0,Low Risk
3620.67,639.0,1124.87,2088.64,479.69,1,Medium Risk
3717.41,717.0,883.59,2033.97,915.12,1,Medium Risk
2527.45,744.0,1421.32,1917.09,704.94,2,High Risk
3751.63,591.0,919.07,2006.19,764.69,1,Medium Risk
2530.03,679.0,1271.9,2539.15,727.22,1,Medium Risk
3209.62,677.0,472.97,1170.54,456.84,0,Low Risk
4523.31,686.0,1837.08,2474.42,560.83,1,Medium Risk
3071.93,634.0,905.44,1250.25,316.27,0,Low Risk
3655.22,704.0,999.03,3015.8,374.67,1,Medium Risk
3393.87,557.0,1571.43,2560.57,736.27,1,Medium Risk
2088.09,680.0,1583.61,2910.03,401.47,2,High Risk
2370.31,739.0,1349.82,2360.9,704.41,2,High Risk
2925.98,812.0,1631.4,2102.23,488.6,1,Medium Risk
3884.71,752.0,1890.47,1051.5,556.0,0,Low Risk
3822.42,755.0,1344.55,1387.28,338.15,0,Low Risk
5263.61,660.0,1230.79,1683.85,485.23,0,Low Risk
4562.57,679.0,1215.94,2432.27,441.47,0,Low Risk
5227.74,694.0,1482.74,1094.29,186.08,0,Low Risk
3372.16,789.0,1275.86,1127.81,497.05,0,Low Risk
3119.24,615.0,534.39,1815.86,362.6,0,Low Risk
3672.17,653.0,1185.81,2511.88,391.13,1,Medium Risk
1940.34,633.0,1240.29,2237.63,325.17,2,High Risk
5216.2,651.0,1100.58,2596.43,226.42,0,Low Risk
3910.61,704.0,463.73,2211.43,222.51,0,Low Risk
3533.21,731.0,2129.32,2470.12,486.83,1,Medium Risk
5057.29,690.0,1269.62,1533.41,361.84,0,Low Risk
5178.3,592.0,769.02,2444.37,50.53,0,Low Risk
3575.88,718.0,1168.39,2526.53,644.43,1,Medium Risk
2406.72,591.0,1227.94,1989.75,405.85,2,High Risk
4401.14,696.0,1040.44,2676.1,458.8,1,Medium Risk
4017.66,653.0,1321.33,1582.47,490.3,0,Low Risk
1566.74,727.0,1024.91,1871.63,465.49,2,High Risk
4716.63,722.0,1670.3,2415.08,458.0,1,Medium Risk
2569.01,633.0,1352.61,2195.44,201.06,1,Medium Risk
3174.77,639.0,951.26,2050.05,304.19,0,Low Risk
5232.44,643.0,789.23,2852.1,843.53,0,Low Risk
4738.71,654.0,1558.8,1191.26,998.72,0,Low Risk
3888.45,677.0,1312.26,2302.28,669.41,1,Medium Risk
4530.31,682.0,1160.89,1691.77,406.72,0,Low Risk
3465.95,680.0,1385.61,1646.25,621.01,1,Medium Risk
4150.37,567.0,1098.27,2699.14,561.57,1,Medium Risk
5708.64,658.0,1132.04,1108.42,359.77,0,Low Risk
5251.15,702.0,804.71,2117.24,189.89,0,Low Risk
4405.94,694.0,1163.8,1649.31,39.76,0,Low Risk
2950.32,650.0,1984.93,3055.92,508.28,1,Medium Risk
4559.29,638.0,1296.84,1955.0,677.31,0,Low Risk
3659.5,673.0,1052.77,1660.11,541.14,0,Low Risk
5191.64,661.0,764.61,2666.06,470.56,0,Low Risk
4252.39,632.0,903.47,2445.76,217.59,0,Low Risk
3170.92,716.0,1739.09,3578.13,512.26,1,Medium Risk
1147.83,663.0,474.7,2003.59,672.85,2,High Risk
2721.83,668.0,1424.74,1748.83,650.63,1,Medium Risk
2994.04,648.0,1254.25,2854.72,467.5,1,Medium Risk
3558.81,666.0,950.39,2834.57,321.25,1,Medium Risk
4633.24,686.0,1283.99,2400.22,292.74,0,Low Risk
5429.93,672.0,1280.85,2358.33,712.93,0,Low Risk
4410.87,580.0,674.96,3150.67,716.17,1,Medium Risk
3870.58,702.0,1084.94,1991.7,739.19,1,Medium Risk
5208.09,754.0,1075.27,2205.41,579.3,0,Low Risk
4772.57,796.0,873.5,2752.12,581.25,0,Low Risk
4170.43,669.0,948.45,2817.76,494.61,1,Medium Risk
5841.63,670.0,2395.58,1929.26,755.59,0,Low Risk
2202.11,707.0,511.56,2760.52,224.33,2,High Risk
4675.23,716.0,987.65,1514.07,616.83,0,Low Risk
4784.64,629.0,1306.07,2170.36,710.58,0,Low Risk
5246.93,674.0,902.14,3083.49,467.73,0,Low Risk
2951.86,681.0,1419.89,2205.78,706.91,1,Medium Risk
3809.75,640.0,1218.44,3212.63,328.19,1,Medium Risk
4581.38,733.0,1215.9,2073.95,510.7,0,Low Risk
4744.85,600.0,1114.93,1980.02,102.14,0,Low Risk
2668.89,634.0,959.23,1000.0,672.9,1,Medium Risk
4455.12,702.0,1320.04,2072.72,342.72,0,Low Risk
3139.62,694.0,1017.52,2463.05,246.46,1,Medium Risk
4569.58,625.0,971.84,3072.73,660.7,1,Medium Risk
2297.31,729.0,1277.41,2618.74,310.65,2,High Risk
3606.54,615.0,774.45,2390.47,558.79,1,Medium Risk
3901.15,622.0,740.95,1652.88,710.38,0,Low Risk
4061.33,680.0,1224.64,1735.03,773.07,1,Medium Risk
4200.39,658.0,1336.37,1000.0,666.01,0,Low Risk
5502.02,650.0,1718.29,1629.73,502.01,0,Low Risk
4987.93,744.0,1725.13,1912.31,560.05,0,Low Risk
2416.54,813.0,1496.4,1880.83,688.91,2,High Risk
4089.74,642.0,1054.14,2660.39,605.68,1,Medium Risk
4286.02,620.0,430.56,1269.64,414.96,0,Low Risk
2583.09,687.0,1594.95,1299.22,268.33,1,Medium Risk
6066.1,670.0,1100.56,2416.99,748.75,0,Low Risk
2684.49,674.0,610.06,3327.86,384.87,2,High Risk
3618.4,722.0,1390.47,2178.65,514.12,1,Medium Risk
3279.4,604.0,1047.11,2447.74,514.99,1,Medium Risk
5099.01,650.0,1592.53,2994.56,513.27,1,Medium Risk
5254.63,624.0,681.8,2631.39,402.0,0,Low Risk
1649.18,675.0,1432.21,3777.13,516.31,2,High Risk
3788.48,651.0,1220.31,1083.46,76.83,0,Low Risk
4534.09,716.0,651.28,1969.49,452.87,0,Low Risk
3824.28,614.0,1627.7,1849.14,695.69,1,Medium Risk
4430.53,702.0,1197.27,2069.55,334.26,0,Low Risk
4609.38,637.0,928.51,1918.98,731.86,0,Low Risk
5329.29,703.0,968.17,2568.68,552.32,0,Low Risk
4009.96,678.0,1582.72,1629.61,727.99,1,Medium Risk
3898.66,608.0,899.63,3025.97,288.32,1,Medium Risk
2677.14,743.0,1154.29,3182.03,555.0,2,High Risk
3127.78,710.0,1118.25,1779.7,783.68,1,Medium Risk
4064.16,542.0,396.07,1616.87,442.76,0,Low Risk
2309.58,663.0,851.49,2065.36,243.34,1,Medium Risk
4805.37,696.0,1202.22,1954.77,368.48,0,Low Risk
2357.92,714.0,1554.86,1524.27,516.19,2,High Risk
4655.62,706.0,1683.77,2762.89,519.47,1,Medium Risk
4990.51,746.0,1121.14,2265.71,461.23,0,Low Risk
6737.39,633.0,814.94,1313.8,529.83,0,Low Risk
4427.19,700.0,1743.16,2092.76,512.35,1,Medium Risk
5710.41,663.0,1539.99,1525.48,921.32,0,Low Risk
4150.82,603.0,1680.86,1913.24,804.24,1,Medium Risk
3266.72,669.0,1738.28,2557.35,606.47,2,High Risk
2651.03,702.0,1249.34,1631.6,953.53,1,Medium Risk
4400.66,631.0,738.7,2504.75,217.4,0,Low Risk
